video_uid,path,duration_sec,scenarios,split_em,split_av,split_fho,benchmarks,origin_video_id,video_source,device,deid_scrubbed_audio,deid_scrubbed_faces,physical_setting_name,fb_participant_id,display_resolution_width,display_resolution_height,sample_resolution_width,sample_resolution_height,release_1,canonical_s3_location,canonical_fps,canonical_display_width,canonical_display_height,canonical_num_frames,canonical_mp4_duration_sec,canonical_video_start_sec,canonical_video_duration_sec,canonical_audio_start_sec,canonical_audio_duration_sec,canonical_video_start_pts,canonical_video_duration_pts,canonical_video_base_numerator,canonical_video_base_denominator,canonical_audio_start_pts,canonical_audio_duration_pts,canonical_audio_base_numerator,canonical_audio_base_denominator,canonical_audio_channel_layout,canonical_audio_channel_rate_hz,canonical_is_validated,Case
150c104e-f9bd-4a81-b885-0e8b9968cada,s3://ego4d-bristol/public/v1/full_scale/150c104e-f9bd-4a81-b885-0e8b9968cada,2565.35,['Fixing something in the home'],train,,test,[EM|FHO],857d480b4dc25eb12bdbae473960ca60,bristol,GoPro Hero Black 8,TRUE,FALSE,,,1920,1440,1920,1440,TRUE,s3://ego4d-bristol/public/v1/full_scale/150c104e-f9bd-4a81-b885-0e8b9968cada,30,1920,1440,76958,2565.29,0.0210286,2565.27,0,2565.29,323,39402496,1,15360,0,123134064,1,48000,stereo,48000,TRUE,3
0e7620e8-f1b5-4093-aff9-d73ab0039e08,s3://ego4d-bristol/public/v1/full_scale/0e7620e8-f1b5-4093-aff9-d73ab0039e08,1133.5,['Cycling / jogging'],,,,[],86a28537ca17768ceb03ed952eacde77,bristol,GoPro Hero Black 8,TRUE,FALSE,,,1920,1440,1920,1440,TRUE,s3://ego4d-bristol/public/v1/full_scale/0e7620e8-f1b5-4093-aff9-d73ab0039e08,30,1920,1440,34004,1133.47,0.0210286,1133.47,0,1133.25,323,17410048,1,15360,0,54396048,1,48000,stereo,48000,TRUE,3
597b1ca1-e2ea-4a0e-8be0-31b713151ba2,s3://ego4d-bristol/public/v1/full_scale/597b1ca1-e2ea-4a0e-8be0-31b713151ba2,2441.58,['Cooking'],,,train,[FHO],520dfadf4944a934a3dbdd9cc74cd056,bristol,GoPro Hero Black 7,TRUE,FALSE,,,1920,1440,1920,1440,TRUE,s3://ego4d-bristol/public/v1/full_scale/597b1ca1-e2ea-4a0e-8be0-31b713151ba2,30,1920,1440,73246,2441.57,0.0210286,2441.53,0,2441.57,323,37501952,1,15360,0,117195280,1,48000,stereo,48000,TRUE,3
0de39e75-fb19-47d4-818d-fff874b05ab9,s3://ego4d-bristol/public/v1/full_scale/0de39e75-fb19-47d4-818d-fff874b05ab9,1031.73,['Cleaning / laundry'],val,,,[EM],76f6924f5a950d608b36c78f3a147b93,bristol,GoPro Hero Black 8,TRUE,FALSE,,,1920,1440,1920,1440,TRUE,s3://ego4d-bristol/public/v1/full_scale/0de39e75-fb19-47d4-818d-fff874b05ab9,30,1920,1440,30951,1031.7,0.0210286,1031.7,0,1031.69,323,15846912,1,15360,0,49521328,1,48000,stereo,48000,TRUE,3
3a821d95-cf27-4963-a1c7-d4e3f6c7c3c2,s3://ego4d-bristol/public/v1/full_scale/3a821d95-cf27-4963-a1c7-d4e3f6c7c3c2,1659.96,['Cleaning / laundry'],test,,train,[EM|FHO],ef96a7d75b3e2039a2b66e58a64378b7,bristol,GoPro Hero Black 7,TRUE,FALSE,,,1920,1440,1920,1440,TRUE,s3://ego4d-bristol/public/v1/full_scale/3a821d95-cf27-4963-a1c7-d4e3f6c7c3c2,30,1920,1440,49798,1659.97,0.0210286,1659.93,0,1659.97,323,25496576,1,15360,0,79678480,1,48000,stereo,48000,TRUE,3
51211aef-2c3e-4e63-9f29-45fe1794797a,s3://ego4d-bristol/public/v1/full_scale/51211aef-2c3e-4e63-9f29-45fe1794797a,490.78,['Cleaning / laundry'],test,,,[EM],1d0cc0b9be145b1e6edde2662d4793cc,bristol,GoPro Hero Black 8,TRUE,FALSE,,,1920,1440,1920,1440,TRUE,s3://ego4d-bristol/public/v1/full_scale/51211aef-2c3e-4e63-9f29-45fe1794797a,30,1920,1440,14723,490.79,0.0210286,490.767,0,490.784,323,7538176,1,15360,0,23557648,1,48000,stereo,48000,TRUE,3
3827b055-911f-4aff-8a00-7c92280faa1f,s3://ego4d-bristol/public/v1/full_scale/3827b055-911f-4aff-8a00-7c92280faa1f,1910.18,['Practicing a musical instrument'],,,,[],81aa9bfaff284413e13007fd31f1236a,bristol,GoPro Hero Black 8,TRUE,FALSE,,,1920,1440,1920,1440,TRUE,s3://ego4d-bristol/public/v1/full_scale/3827b055-911f-4aff-8a00-7c92280faa1f,30,1920,1440,57304,1910.13,0.0210286,1910.13,0,1910.12,323,29339648,1,15360,0,91685536,1,48000,stereo,48000,TRUE,3
c0b1b969-46a3-4cb0-b2c9-e7a6928e649e,s3://ego4d-bristol/public/v1/full_scale/c0b1b969-46a3-4cb0-b2c9-e7a6928e649e,1485.73,['Cycling / jogging'],,,,[],d406db386a5f3528e2787b89726a1c7a,bristol,GoPro Hero Black 8,TRUE,FALSE,,,1920,1440,1920,1440,TRUE,s3://ego4d-bristol/public/v1/full_scale/c0b1b969-46a3-4cb0-b2c9-e7a6928e649e,30,1920,1440,44570,1485.7,0.0210286,1485.67,0,1485.7,323,22819840,1,15360,0,71313568,1,48000,stereo,48000,TRUE,3
f97b9bb6-9afc-4743-899f-bfe483e88d97,s3://ego4d-bristol/public/v1/full_scale/f97b9bb6-9afc-4743-899f-bfe483e88d97,1427.47,['Outdoor technical climbing/belaying/rappelling (includes ropework)'],,,multi,[FHO],d147b15c5d25e5341fc6df8aa6377d55,bristol,GoPro Hero Black 8,TRUE,FALSE,,,1920,1440,1920,1440,TRUE,s3://ego4d-bristol/public/v1/full_scale/f97b9bb6-9afc-4743-899f-bfe483e88d97,30,1920,1440,42823,1427.43,0.0210286,1427.43,0,1427.18,323,21925376,1,15360,0,68504736,1,48000,stereo,48000,TRUE,3
f61a6422-1806-43d8-87d6-bc24d9768d9d,s3://ego4d-bristol/public/v1/full_scale/f61a6422-1806-43d8-87d6-bc24d9768d9d,2167.28,['Crafting/knitting/sewing/drawing/painting'],,,val,[FHO],510df0040885ad97f44e90d927e2ebcd,bristol,GoPro Hero Black 8,TRUE,FALSE,,,1920,1440,1920,1440,TRUE,s3://ego4d-bristol/public/v1/full_scale/f61a6422-1806-43d8-87d6-bc24d9768d9d,30,1920,1440,65016,2167.2,0.0210286,2167.2,0,2167.19,323,33288192,1,15360,0,104025232,1,48000,stereo,48000,TRUE,3
89193e37-1ed4-4a65-996b-6883f2e1cf61,s3://ego4d-bristol/public/v1/full_scale/89193e37-1ed4-4a65-996b-6883f2e1cf61,4045.17,['Crafting/knitting/sewing/drawing/painting'],,,val,[FHO],a60f3b88ddc2b1f36fbf491f9503d98a,bristol,GoPro Hero Black 8,TRUE,FALSE,,,1920,1440,1920,1440,TRUE,s3://ego4d-bristol/public/v1/full_scale/89193e37-1ed4-4a65-996b-6883f2e1cf61,30,1920,1440,121351,4045.07,0.0210286,4045.03,0,4045.07,323,62131712,1,15360,0,194163376,1,48000,stereo,48000,TRUE,3
ca8d96b8-56bc-45ae-960a-75b708a40c01,s3://ego4d-bristol/public/v1/full_scale/ca8d96b8-56bc-45ae-960a-75b708a40c01,891.39,['Crafting/knitting/sewing/drawing/painting'],,,,[],6dda87cd720d2efbf93c680cd192b3af,bristol,GoPro Hero Black 8,TRUE,FALSE,,,1920,1440,1920,1440,TRUE,s3://ego4d-bristol/public/v1/full_scale/ca8d96b8-56bc-45ae-960a-75b708a40c01,30,1920,1440,26741,891.38,0.0210286,891.367,0,891.383,323,13691392,1,15360,0,42786368,1,48000,stereo,48000,TRUE,3
